product_name,series,mae_before,mae_after,mape_before,mape_after,improved
Crab,STORE_035,12.92,12.92,6.67,6.67,False
Crab,STORE_036,4.23,4.23,2.22,2.22,False
Crab,STORE_037,9.51,9.51,4.44,4.44,False
Crab,STORE_038,16.47,16.47,6.67,6.67,False
Crab,STORE_039,4.69,4.69,3.33,3.33,False
Crab,STORE_040,4.98,4.98,2.22,2.22,False
Crab,STORE_041,2.19,2.19,1.11,1.11,False
Crab,STORE_042,3.41,3.41,1.11,1.11,False
Crab,STORE_043,3.5,3.5,2.22,2.22,False
Crab,STORE_044,15.51,15.51,1385.46,1385.46,False
Crab,STORE_045,60.56,60.56,5726.6,5726.6,False
Crab,STORE_046,7.69,7.69,3.33,3.33,False
Crab,STORE_047,13.5,13.5,7.78,7.78,False
Crab,STORE_048,6.91,6.91,3.33,3.33,False
Crab,STORE_049,2.83,2.83,1.11,1.11,False
Crab,STORE_050,5.09,5.09,3.33,3.33,False
Cream,Total,310.93,310.93,4349.68,4349.68,False
Cream,Midwest,106.87,106.87,3779.55,3779.55,False
Cream,Northeast,167.3,167.3,6793.32,6793.32,False
Cream,Southeast,104.08,104.08,3242.11,3242.11,False
Cream,Southwest,64.6,64.6,1043.02,1043.02,False
Cream,West,183.68,183.68,10771.97,10771.97,False
Cream,STORE_001,6.37,6.37,3.33,3.33,False
Cream,STORE_002,13.22,13.22,4.44,4.44,False
Cream,STORE_003,13.11,13.11,901.45,901.45,False
Cream,STORE_004,3.02,3.02,2.22,2.22,False
Cream,STORE_005,4.74,4.74,2.22,2.22,False
Cream,STORE_006,4.26,4.26,2.22,2.22,False
Cream,STORE_007,20.77,20.77,7.78,7.78,False
Cream,STORE_008,25.74,25.74,818.8,818.8,False
Cream,STORE_009,9.94,9.94,4.44,4.44,False
Cream,STORE_010,71.79,71.79,6401.85,6401.85,False
Cream,STORE_011,21.58,21.58,1284.35,1284.35,False
Cream,STORE_012,28.25,28.25,1675.96,1675.96,False
Cream,STORE_013,22.83,22.83,883.65,883.65,False
Cream,STORE_014,75.7,75.7,6567.28,6567.28,False
Cream,STORE_015,13.08,13.08,5.56,5.56,False
Cream,STORE_016,16.1,16.1,5.56,5.56,False
Cream,STORE_017,2.04,2.04,1.11,1.11,False
Cream,STORE_018,44.3,44.3,2376.82,2376.82,False
Cream,STORE_019,37.79,37.79,3125.13,3125.13,False
Cream,STORE_020,11.3,11.3,6.67,6.67,False
Cream,STORE_021,11.12,11.12,4.44,4.44,False
Cream,STORE_022,79.74,79.74,6649.35,6649.35,False
Cream,STORE_023,12.6,12.6,4.44,4.44,False
Cream,STORE_024,51.19,51.19,4381.46,4381.46,False
Cream,STORE_025,10.82,10.82,4.44,4.44,False
Cream,STORE_026,9.98,9.98,3.33,3.33,False
Cream,STORE_027,36.36,36.36,2058.63,2058.63,False
Cream,STORE_028,9.26,9.26,574.65,574.65,False
Cream,STORE_029,9.38,9.38,5.56,5.56,False
Cream,STORE_030,11.19,11.19,4.44,4.44,False
Cream,STORE_031,8.66,8.66,4.44,4.44,False
Cream,STORE_032,13.7,13.7,4.44,4.44,False
Cream,STORE_033,1.54,1.54,1.11,1.11,False
Cream,STORE_034,12.23,12.23,3.33,3.33,False
Cream,STORE_035,6.78,6.78,2.22,2.22,False
Cream,STORE_036,12.87,12.87,5.56,5.56,False
Cream,STORE_037,6.81,6.81,4.44,4.44,False
Cream,STORE_038,6.41,6.41,3.33,3.33,False
Cream,STORE_039,8.67,8.67,3.33,3.33,False
Cream,STORE_040,3.16,3.16,2.22,2.22,False
Cream,STORE_041,36.62,36.62,1853.97,1853.97,False
Cream,STORE_042,8.54,8.54,3.33,3.33,False
Cream,STORE_043,8.39,8.39,4.44,4.44,False
Cream,STORE_044,8.97,8.97,4.44,4.44,False
Cream,STORE_045,2.78,2.78,1.11,1.11,False
Cream,STORE_046,18.11,18.11,7.78,7.78,False
Cream,STORE_047,7.17,7.17,3.33,3.33,False
Cream,STORE_048,4.4,4.4,1.11,1.11,False
Cream,STORE_049,5.86,5.86,3.33,3.33,False
Cream,STORE_050,21.43,21.43,989.23,989.23,False
Croissants,Total,291.02,291.02,4805.96,4805.96,False
Croissants,Midwest,77.06,77.06,26.67,26.67,False
Croissants,Northeast,152.52,152.52,4955.08,4955.08,False
Croissants,Southeast,145.0,145.0,8794.2,8794.2,False
Croissants,Southwest,133.84,133.84,9259.71,9259.71,False
Croissants,West,128.78,128.78,5290.81,5290.81,False
Croissants,STORE_001,19.76,19.76,1351.44,1351.44,False
Croissants,STORE_002,4.89,4.89,3.33,3.33,False
Croissants,STORE_003,13.77,13.77,6.67,6.67,False
Croissants,STORE_004,42.02,42.02,3403.2,3403.2,False
Croissants,STORE_005,9.77,9.77,4.44,4.44,False
Croissants,STORE_006,33.76,33.76,2896.18,2896.18,False
Croissants,STORE_007,44.5,44.5,3365.19,3365.19,False
Croissants,STORE_008,18.34,18.34,8.89,8.89,False
Croissants,STORE_009,6.06,6.06,4.44,4.44,False
Croissants,STORE_010,71.3,71.3,6481.09,6481.09,False
Croissants,STORE_011,43.08,43.08,3596.67,3596.67,False
Croissants,STORE_012,11.1,11.1,5.56,5.56,False
Croissants,STORE_013,25.18,25.18,1967.39,1967.39,False
Croissants,STORE_014,23.16,23.16,1609.95,1609.95,False
Croissants,STORE_015,9.41,9.41,5.56,5.56,False
Croissants,STORE_016,14.26,14.26,3.33,3.33,False
Croissants,STORE_017,23.71,23.71,1627.09,1627.09,False
Croissants,STORE_018,14.71,14.71,6.67,6.67,False
Croissants,STORE_019,7.56,7.56,5.56,5.56,False
Croissants,STORE_020,7.24,7.24,4.44,4.44,False
Croissants,STORE_021,4.74,4.74,2.22,2.22,False
Croissants,STORE_022,18.2,18.2,7.78,7.78,False
Croissants,STORE_023,19.38,19.38,370.11,370.11,False
Croissants,STORE_024,8.28,8.28,2.22,2.22,False
Croissants,STORE_025,19.01,19.01,1434.96,1434.96,False
Croissants,STORE_026,6.26,6.26,2.22,2.22,False
Croissants,STORE_027,2.86,2.86,2.22,2.22,False
Croissants,STORE_028,17.89,17.89,7.78,7.78,False
Croissants,STORE_029,5.66,5.66,5.56,5.56,False
Croissants,STORE_030,11.27,11.27,4.44,4.44,False
Croissants,STORE_031,3.83,3.83,2.22,2.22,False
Croissants,STORE_032,4.97,4.97,2.22,2.22,False
Croissants,STORE_033,9.82,9.82,3.33,3.33,False
Croissants,STORE_034,68.5,68.5,6284.98,6284.98,False
Croissants,STORE_035,2.99,2.99,2.22,2.22,False
Croissants,STORE_036,8.92,8.92,3.33,3.33,False
Croissants,STORE_037,0.21,0.21,1.11,1.11,False
Croissants,STORE_038,4.32,4.32,238.43,238.43,False
Croissants,STORE_039,5.68,5.68,3.33,3.33,False
Croissants,STORE_040,12.3,12.3,4.44,4.44,False
Croissants,STORE_041,15.08,15.08,3.33,3.33,False
Croissants,STORE_042,1.08,1.08,1.11,1.11,False
Croissants,STORE_043,21.27,21.27,7.78,7.78,False
Croissants,STORE_044,24.13,24.13,7.78,7.78,False
Croissants,STORE_045,16.38,16.38,1452.6,1452.6,False
Croissants,STORE_046,16.66,16.66,5.56,5.56,False
Croissants,STORE_047,7.93,7.93,2.22,2.22,False
Croissants,STORE_048,59.04,59.04,4400.78,4400.78,False
Croissants,STORE_049,8.34,8.34,2.22,2.22,False
Croissants,STORE_050,5.59,5.59,3.33,3.33,False
Dips,Total,283.5,283.5,2305.04,2305.04,False
Dips,Midwest,80.76,80.76,35.56,35.56,False
Dips,Northeast,165.82,165.82,4779.08,4779.08,False
Dips,Southeast,124.15,124.15,2011.06,2011.06,False
Dips,Southwest,83.65,83.65,2200.78,2200.78,False
Dips,West,254.17,254.17,20301.83,20301.83,False
Dips,STORE_001,7.2,7.2,2.22,2.22,False
Dips,STORE_002,12.67,12.67,4.44,4.44,False
Dips,STORE_003,17.04,17.04,7.78,7.78,False
Dips,STORE_004,15.13,15.13,6.67,6.67,False
Dips,STORE_005,14.21,14.21,6.67,6.67,False
Dips,STORE_006,10.02,10.02,3.33,3.33,False
Dips,STORE_007,13.33,13.33,6.67,6.67,False
Dips,STORE_008,4.93,4.93,2.22,2.22,False
Dips,STORE_009,11.12,11.12,4.44,4.44,False
Dips,STORE_010,103.16,103.16,9054.28,9054.28,False
Dips,STORE_011,33.29,33.29,2825.67,2825.67,False
Dips,STORE_012,2.66,2.66,1.11,1.11,False
Dips,STORE_013,22.73,22.73,6.67,6.67,False
Dips,STORE_014,5.66,5.66,3.33,3.33,False
Dips,STORE_015,17.53,17.53,8.89,8.89,False
Dips,STORE_016,12.6,12.6,5.56,5.56,False
Dips,STORE_017,10.42,10.42,5.56,5.56,False
Dips,STORE_018,5.53,5.53,3.33,3.33,False
Dips,STORE_019,108.46,108.46,9273.39,9273.39,False
Dips,STORE_020,193.92,193.92,18530.91,18530.91,False
Dips,STORE_021,2.11,2.11,1.11,1.11,False
Dips,STORE_022,10.92,10.92,4.44,4.44,False
Dips,STORE_023,11.3,11.3,5.56,5.56,False
Dips,STORE_024,12.06,12.06,6.67,6.67,False
Dips,STORE_025,6.81,6.81,4.44,4.44,False
Dips,STORE_026,6.9,6.9,2.22,2.22,False
Dips,STORE_027,10.24,10.24,4.44,4.44,False
Dips,STORE_028,1.77,1.77,1.11,1.11,False
Dips,STORE_029,16.83,16.83,6.67,6.67,False
Dips,STORE_030,9.02,9.02,4.44,4.44,False
Dips,STORE_031,9.28,9.28,5.56,5.56,False
Dips,STORE_032,14.14,14.14,6.67,6.67,False
Dips,STORE_033,45.67,45.67,3458.47,3458.47,False
Dips,STORE_034,6.46,6.46,3.33,3.33,False
Dips,STORE_035,6.12,6.12,2.22,2.22,False
Dips,STORE_036,9.21,9.21,4.44,4.44,False
Dips,STORE_037,9.99,9.99,5.56,5.56,False
Dips,STORE_038,3.02,3.02,2.22,2.22,False
Dips,STORE_039,16.41,16.41,7.78,7.78,False
Dips,STORE_040,7.72,7.72,4.44,4.44,False
Dips,STORE_041,10.21,10.21,8.89,8.89,False
Dips,STORE_042,9.44,9.44,4.44,4.44,False
Dips,STORE_043,5.99,5.99,3.33,3.33,False
Dips,STORE_044,6.78,6.78,6.67,6.67,False
Dips,STORE_045,3.8,3.8,3.33,3.33,False
Dips,STORE_046,33.1,33.1,3310.33,3310.33,False
Dips,STORE_047,18.7,18.7,6.67,6.67,False
Dips,STORE_048,28.82,28.82,8.89,8.89,False
Dips,STORE_049,5.89,5.89,3.33,3.33,False
Dips,STORE_050,17.94,17.94,6.67,6.67,False
Donuts,Total,243.78,243.78,3336.45,3336.45,False
Donuts,Midwest,130.31,130.31,8483.51,8483.51,False
Donuts,Northeast,200.23,200.23,12752.74,12752.74,False
Donuts,Southeast,85.01,85.01,1864.2,1864.2,False
Donuts,Southwest,51.4,51.4,21.11,21.11,False
Donuts,West,93.69,93.69,1649.28,1649.28,False
Donuts,STORE_001,45.9,45.9,3328.86,3328.86,False
Donuts,STORE_002,9.51,9.51,3.33,3.33,False
Donuts,STORE_003,3.79,3.79,3.33,3.33,False
Donuts,STORE_004,25.9,25.9,2590.0,2590.0,False
Donuts,STORE_005,5.98,5.98,4.44,4.44,False
Donuts,STORE_006,8.52,8.52,3.33,3.33,False
Donuts,STORE_007,5.19,5.19,4.44,4.44,False
Donuts,STORE_008,9.63,9.63,6.67,6.67,False
Donuts,STORE_009,4.92,4.92,3.33,3.33,False
Donuts,STORE_010,31.2,31.2,1601.3,1601.3,False
Donuts,STORE_011,8.62,8.62,4.44,4.44,False
Donuts,STORE_012,6.12,6.12,3.33,3.33,False
Donuts,STORE_013,5.23,5.23,3.33,3.33,False
Donuts,STORE_014,6.68,6.68,3.33,3.33,False
Donuts,STORE_015,4.32,4.32,2.22,2.22,False
Donuts,STORE_016,5.02,5.02,2.22,2.22,False
Donuts,STORE_017,1.48,1.48,2.22,2.22,False
Donuts,STORE_018,12.56,12.56,4.44,4.44,False
Donuts,STORE_019,7.16,7.16,3.33,3.33,False
Donuts,STORE_020,1.3,1.3,130.0,130.0,False
Donuts,STORE_021,9.73,9.73,3.33,3.33,False
Donuts,STORE_022,5.44,5.44,3.33,3.33,False
Donuts,STORE_023,17.77,17.77,5.56,5.56,False
Donuts,STORE_024,8.76,8.76,3.33,3.33,False
Donuts,STORE_025,4.13,4.13,1.11,1.11,False
Donuts,STORE_026,18.07,18.07,625.41,625.41,False
Donuts,STORE_027,121.93,121.93,11558.13,11558.13,False
Donuts,STORE_028,78.08,78.08,6510.94,6510.94,False
Donuts,STORE_029,11.68,11.68,4.44,4.44,False
Donuts,STORE_030,3.74,3.74,3.33,3.33,False
Donuts,STORE_031,24.77,24.77,8.89,8.89,False
Donuts,STORE_032,0.0,0.0,0.0,0.0,False
Donuts,STORE_033,16.16,16.16,7.78,7.78,False
Donuts,STORE_034,3.91,3.91,2.22,2.22,False
Donuts,STORE_035,14.77,14.77,5.56,5.56,False
Donuts,STORE_036,70.36,70.36,6738.36,6738.36,False
Donuts,STORE_037,5.38,5.38,2.22,2.22,False
Donuts,STORE_038,8.14,8.14,2.22,2.22,False
Donuts,STORE_039,12.49,12.49,4.44,4.44,False
Donuts,STORE_040,8.31,8.31,4.44,4.44,False
Donuts,STORE_041,5.69,5.69,2.22,2.22,False
Donuts,STORE_042,13.77,13.77,5.56,5.56,False
Donuts,STORE_043,8.47,8.47,3.33,3.33,False
Donuts,STORE_044,6.67,6.67,3.33,3.33,False
Donuts,STORE_045,2.97,2.97,2.22,2.22,False
Donuts,STORE_046,9.03,9.03,4.44,4.44,False
Donuts,STORE_047,75.25,75.25,6587.78,6587.78,False
Donuts,STORE_048,6.02,6.02,3.33,3.33,False
Donuts,STORE_049,18.73,18.73,6.67,6.67,False
Donuts,STORE_050,5.44,5.44,1.11,1.11,False
Eye Drops,Total,267.01,267.01,7859.33,7859.33,False
Eye Drops,Midwest,93.34,93.34,4706.62,4706.62,False
Eye Drops,Northeast,118.39,118.39,4501.47,4501.47,False
Eye Drops,Southeast,120.53,120.53,7394.93,7394.93,False
Eye Drops,Southwest,74.28,74.28,27.78,27.78,False
Eye Drops,West,138.7,138.7,10322.45,10322.45,False
Eye Drops,STORE_001,12.44,12.44,4.44,4.44,False
Eye Drops,STORE_002,8.07,8.07,2.22,2.22,False
Eye Drops,STORE_003,14.79,14.79,6.67,6.67,False
Eye Drops,STORE_004,3.6,3.6,2.22,2.22,False
Eye Drops,STORE_005,14.87,14.87,4.44,4.44,False
Eye Drops,STORE_006,10.31,10.31,4.44,4.44,False
Eye Drops,STORE_007,4.87,4.87,2.22,2.22,False
Eye Drops,STORE_008,3.31,3.31,1.11,1.11,False
Eye Drops,STORE_009,4.26,4.26,1.11,1.11,False
Eye Drops,STORE_010,5.52,5.52,1.11,1.11,False
Eye Drops,STORE_011,6.76,6.76,4.44,4.44,False
Eye Drops,STORE_012,6.78,6.78,3.33,3.33,False
Eye Drops,STORE_013,8.09,8.09,3.33,3.33,False
Eye Drops,STORE_014,4.71,4.71,2.22,2.22,False
Eye Drops,STORE_015,9.67,9.67,5.56,5.56,False
Eye Drops,STORE_016,32.68,32.68,2619.62,2619.62,False
Eye Drops,STORE_017,2.74,2.74,1.11,1.11,False
Eye Drops,STORE_018,6.44,6.44,4.44,4.44,False
Eye Drops,STORE_019,4.73,4.73,2.22,2.22,False
Eye Drops,STORE_020,4.57,4.57,3.33,3.33,False
Eye Drops,STORE_021,8.2,8.2,3.33,3.33,False
Eye Drops,STORE_022,29.61,29.61,2838.99,2838.99,False
Eye Drops,STORE_023,7.86,7.86,3.33,3.33,False
Eye Drops,STORE_024,45.95,45.95,4332.27,4332.27,False
Eye Drops,STORE_025,11.8,11.8,4.44,4.44,False
Eye Drops,STORE_026,50.95,50.95,4536.99,4536.99,False
Eye Drops,STORE_027,64.03,64.03,6096.46,6096.46,False
Eye Drops,STORE_028,0.0,0.0,0.0,0.0,False
Eye Drops,STORE_029,32.95,32.95,3052.05,3052.05,False
Eye Drops,STORE_030,25.0,25.0,8.89,8.89,False
Eye Drops,STORE_031,6.17,6.17,2.22,2.22,False
Eye Drops,STORE_032,8.63,8.63,3.33,3.33,False
Eye Drops,STORE_033,0.0,0.0,0.0,0.0,False
Eye Drops,STORE_034,7.83,7.83,3.33,3.33,False
Eye Drops,STORE_035,7.56,7.56,3.33,3.33,False
Eye Drops,STORE_036,9.0,9.0,2.22,2.22,False
Eye Drops,STORE_037,4.04,4.04,2.22,2.22,False
Eye Drops,STORE_038,11.66,11.66,4.44,4.44,False
Eye Drops,STORE_039,65.22,65.22,6329.7,6329.7,False
Eye Drops,STORE_040,6.78,6.78,2.22,2.22,False
Eye Drops,STORE_041,5.6,5.6,2.22,2.22,False
Eye Drops,STORE_042,64.38,64.38,5784.03,5784.03,False
Eye Drops,STORE_043,8.92,8.92,4.44,4.44,False
Eye Drops,STORE_044,5.64,5.64,3.33,3.33,False
Eye Drops,STORE_045,5.71,5.71,3.33,3.33,False
Eye Drops,STORE_046,2.73,2.73,2.22,2.22,False
Eye Drops,STORE_047,5.8,5.8,2.22,2.22,False
Eye Drops,STORE_048,5.5,5.5,2.22,2.22,False
Eye Drops,STORE_049,10.98,10.98,3.33,3.33,False
Eye Drops,STORE_050,15.02,15.02,6.67,6.67,False
Fresh Juice,Total,317.63,317.63,5464.79,5464.79,False
Fresh Juice,Midwest,106.75,106.75,1629.65,1629.65,False
Fresh Juice,Northeast,214.97,214.97,13952.98,13952.98,False
Fresh Juice,Southeast,121.03,121.03,4172.91,4172.91,False
Fresh Juice,Southwest,88.26,88.26,3154.49,3154.49,False
Fresh Juice,West,168.91,168.91,9511.24,9511.24,False
Fresh Juice,STORE_001,3.8,3.8,3.33,3.33,False
Fresh Juice,STORE_002,4.94,4.94,2.22,2.22,False
Fresh Juice,STORE_003,15.41,15.41,6.67,6.67,False
Fresh Juice,STORE_004,8.1,8.1,3.33,3.33,False
Fresh Juice,STORE_005,14.51,14.51,7.78,7.78,False
Fresh Juice,STORE_006,11.32,11.32,6.67,6.67,False
Fresh Juice,STORE_007,13.06,13.06,5.56,5.56,False
Fresh Juice,STORE_008,10.14,10.14,3.33,3.33,False
Fresh Juice,STORE_009,5.51,5.51,2.22,2.22,False
Fresh Juice,STORE_010,59.71,59.71,2863.24,2863.24,False
Fresh Juice,STORE_011,5.82,5.82,3.33,3.33,False
Fresh Juice,STORE_012,10.87,10.87,5.56,5.56,False
Fresh Juice,STORE_013,14.59,14.59,6.67,6.67,False
Fresh Juice,STORE_014,9.34,9.34,4.44,4.44,False
Fresh Juice,STORE_015,36.94,36.94,2228.61,2228.61,False
Fresh Juice,STORE_016,46.96,46.96,3979.86,3979.86,False
Fresh Juice,STORE_017,5.79,5.79,2.22,2.22,False
Fresh Juice,STORE_018,10.86,10.86,8.89,8.89,False
Fresh Juice,STORE_019,18.63,18.63,146.04,146.04,False
Fresh Juice,STORE_020,9.8,9.8,2.22,2.22,False
Fresh Juice,STORE_021,8.67,8.67,4.44,4.44,False
Fresh Juice,STORE_022,13.09,13.09,6.67,6.67,False
Fresh Juice,STORE_023,16.98,16.98,6.67,6.67,False
Fresh Juice,STORE_024,30.39,30.39,981.69,981.69,False
Fresh Juice,STORE_025,6.97,6.97,5.56,5.56,False
Fresh Juice,STORE_026,118.77,118.77,11792.99,11792.99,False
Fresh Juice,STORE_027,19.52,19.52,7.78,7.78,False
Fresh Juice,STORE_028,14.52,14.52,3.33,3.33,False
Fresh Juice,STORE_029,6.11,6.11,5.56,5.56,False
Fresh Juice,STORE_030,10.56,10.56,5.56,5.56,False
Fresh Juice,STORE_031,11.48,11.48,4.44,4.44,False
Fresh Juice,STORE_032,7.59,7.59,3.33,3.33,False
Fresh Juice,STORE_033,5.91,5.91,3.33,3.33,False
Fresh Juice,STORE_034,9.73,9.73,3.33,3.33,False
Fresh Juice,STORE_035,29.64,29.64,2309.34,2309.34,False
Fresh Juice,STORE_036,159.74,159.74,15539.17,15539.17,False
Fresh Juice,STORE_037,7.1,7.1,3.33,3.33,False
Fresh Juice,STORE_038,0.79,0.79,1.11,1.11,False
Fresh Juice,STORE_039,38.87,38.87,3142.48,3142.48,False
Fresh Juice,STORE_040,16.46,16.46,6.67,6.67,False
Fresh Juice,STORE_041,11.12,11.12,4.44,4.44,False
Fresh Juice,STORE_042,28.56,28.56,1436.48,1436.48,False
Fresh Juice,STORE_043,9.63,9.63,5.56,5.56,False
Fresh Juice,STORE_044,77.35,77.35,7372.41,7372.41,False
Fresh Juice,STORE_045,49.02,49.02,4131.56,4131.56,False
Fresh Juice,STORE_046,8.8,8.8,5.56,5.56,False
Fresh Juice,STORE_047,15.61,15.61,6.67,6.67,False
Fresh Juice,STORE_048,17.69,17.69,6.67,6.67,False
Fresh Juice,STORE_049,6.63,6.63,3.33,3.33,False
Fresh Juice,STORE_050,11.31,11.31,5.56,5.56,False
Fresh Pasta,Total,359.08,359.08,5184.07,5184.07,False
Fresh Pasta,Midwest,73.04,73.04,985.27,985.27,False
Fresh Pasta,Northeast,160.92,160.92,6309.03,6309.03,False
Fresh Pasta,Southeast,149.85,149.85,2622.67,2622.67,False
Fresh Pasta,Southwest,88.81,88.81,2695.72,2695.72,False
Fresh Pasta,West,221.37,221.37,16716.6,16716.6,False
Fresh Pasta,STORE_001,5.87,5.87,2.22,2.22,False
Fresh Pasta,STORE_002,49.8,49.8,3740.09,3740.09,False
Fresh Pasta,STORE_003,0.0,0.0,0.0,0.0,False
Fresh Pasta,STORE_004,18.18,18.18,6.67,6.67,False
Fresh Pasta,STORE_005,9.67,9.67,4.44,4.44,False
Fresh Pasta,STORE_006,2.19,2.19,2.22,2.22,False
Fresh Pasta,STORE_007,7.26,7.26,4.44,4.44,False
Fresh Pasta,STORE_008,3.31,3.31,2.22,2.22,False
Fresh Pasta,STORE_009,4.4,4.4,3.33,3.33,False
Fresh Pasta,STORE_010,2.49,2.49,2.22,2.22,False
Fresh Pasta,STORE_011,7.61,7.61,4.44,4.44,False
Fresh Pasta,STORE_012,10.81,10.81,4.44,4.44,False
Fresh Pasta,STORE_013,11.22,11.22,3.33,3.33,False
Fresh Pasta,STORE_014,0.58,0.58,2.22,2.22,False
Fresh Pasta,STORE_015,8.36,8.36,4.44,4.44,False
Fresh Pasta,STORE_016,12.06,12.06,4.44,4.44,False
Fresh Pasta,STORE_017,10.98,10.98,5.56,5.56,False
Fresh Pasta,STORE_018,37.33,37.33,3462.08,3462.08,False
Fresh Pasta,STORE_019,5.78,5.78,3.33,3.33,False
Fresh Pasta,STORE_020,18.38,18.38,8.89,8.89,False
Fresh Pasta,STORE_021,24.89,24.89,6.67,6.67,False
Fresh Pasta,STORE_022,235.93,235.93,22943.56,22943.56,False
Fresh Pasta,STORE_023,13.84,13.84,6.67,6.67,False
Fresh Pasta,STORE_024,4.67,4.67,5.56,5.56,False
Fresh Pasta,STORE_025,6.38,6.38,4.44,4.44,False
Fresh Pasta,STORE_026,12.56,12.56,4.44,4.44,False
Fresh Pasta,STORE_027,9.86,9.86,4.44,4.44,False
Fresh Pasta,STORE_028,9.77,9.77,5.56,5.56,False
Fresh Pasta,STORE_029,58.74,58.74,4468.31,4468.31,False
Fresh Pasta,STORE_030,24.78,24.78,8.89,8.89,False
Fresh Pasta,STORE_031,1.63,1.63,1.11,1.11,False
Fresh Pasta,STORE_032,11.17,11.17,4.44,4.44,False
Fresh Pasta,STORE_033,17.86,17.86,7.78,7.78,False
Fresh Pasta,STORE_034,29.37,29.37,7.78,7.78,False
Fresh Pasta,STORE_035,24.07,24.07,8.89,8.89,False
Fresh Pasta,STORE_036,7.5,7.5,4.44,4.44,False
Fresh Pasta,STORE_037,20.71,20.71,6.67,6.67,False
Fresh Pasta,STORE_038,6.96,6.96,5.56,5.56,False
Fresh Pasta,STORE_039,41.2,41.2,3281.3,3281.3,False
Fresh Pasta,STORE_040,2.46,2.46,2.22,2.22,False
Fresh Pasta,STORE_041,3.06,3.06,1.11,1.11,False
Fresh Pasta,STORE_042,21.51,21.51,6.67,6.67,False
Fresh Pasta,STORE_043,25.22,25.22,1189.0,1189.0,False
Fresh Pasta,STORE_044,42.82,42.82,3828.02,3828.02,False
Fresh Pasta,STORE_045,8.66,8.66,4.44,4.44,False
Fresh Pasta,STORE_046,18.74,18.74,778.15,778.15,False
Fresh Pasta,STORE_047,19.03,19.03,7.78,7.78,False
Fresh Pasta,STORE_048,42.3,42.3,3809.95,3809.95,False
Fresh Pasta,STORE_049,8.44,8.44,2.22,2.22,False
Fresh Pasta,STORE_050,8.0,8.0,6.67,6.67,False
Frozen Desserts,Total,194.8,194.8,6592.28,6592.28,False
Frozen Desserts,Midwest,113.76,113.76,8258.98,8258.98,False
Frozen Desserts,Northeast,106.86,106.86,4115.15,4115.15,False
Frozen Desserts,Southeast,117.06,117.06,6539.59,6539.59,False
Frozen Desserts,Southwest,94.16,94.16,6461.47,6461.47,False
Frozen Desserts,West,87.05,87.05,2301.47,2301.47,False
Frozen Desserts,STORE_001,7.72,7.72,2.22,2.22,False
Frozen Desserts,STORE_002,12.56,12.56,4.44,4.44,False
Frozen Desserts,STORE_003,3.4,3.4,2.22,2.22,False
Frozen Desserts,STORE_004,8.59,8.59,3.33,3.33,False
Frozen Desserts,STORE_005,3.61,3.61,1.11,1.11,False
Frozen Desserts,STORE_006,6.66,6.66,2.22,2.22,False
Frozen Desserts,STORE_007,14.01,14.01,5.56,5.56,False
Frozen Desserts,STORE_008,30.45,30.45,2987.15,2987.15,False
Frozen Desserts,STORE_009,0.0,0.0,0.0,0.0,False
Frozen Desserts,STORE_010,16.88,16.88,7.78,7.78,False
Frozen Desserts,STORE_011,38.84,38.84,3765.66,3765.66,False
Frozen Desserts,STORE_012,5.18,5.18,1.11,1.11,False
Frozen Desserts,STORE_013,21.25,21.25,874.2,874.2,False
Frozen Desserts,STORE_014,2.27,2.27,2.22,2.22,False
Frozen Desserts,STORE_015,0.31,0.31,1.11,1.11,False
Frozen Desserts,STORE_016,97.69,97.69,8857.16,8857.16,False
Frozen Desserts,STORE_017,0.33,0.33,1.11,1.11,False
Frozen Desserts,STORE_018,4.68,4.68,2.22,2.22,False
Frozen Desserts,STORE_019,2.46,2.46,1.11,1.11,False
Frozen Desserts,STORE_020,2.54,2.54,3.33,3.33,False
Frozen Desserts,STORE_021,7.47,7.47,3.33,3.33,False
Frozen Desserts,STORE_022,5.24,5.24,2.22,2.22,False
Frozen Desserts,STORE_023,8.92,8.92,3.33,3.33,False
Frozen Desserts,STORE_024,2.37,2.37,1.11,1.11,False
Frozen Desserts,STORE_025,49.41,49.41,4197.25,4197.25,False
Frozen Desserts,STORE_026,14.88,14.88,3.33,3.33,False
Frozen Desserts,STORE_027,8.97,8.97,861.21,861.21,False
Frozen Desserts,STORE_028,11.42,11.42,3.33,3.33,False
Frozen Desserts,STORE_029,9.07,9.07,4.44,4.44,False
Frozen Desserts,STORE_030,5.66,5.66,3.33,3.33,False
Frozen Desserts,STORE_031,5.91,5.91,4.44,4.44,False
Frozen Desserts,STORE_032,96.61,96.61,8958.15,8958.15,False
Frozen Desserts,STORE_033,18.59,18.59,7.78,7.78,False
Frozen Desserts,STORE_034,3.2,3.2,5.56,5.56,False
Frozen Desserts,STORE_035,4.91,4.91,2.22,2.22,False
Frozen Desserts,STORE_036,1.83,1.83,2.22,2.22,False
Frozen Desserts,STORE_037,2.88,2.88,2.22,2.22,False
Frozen Desserts,STORE_038,7.92,7.92,4.44,4.44,False
Frozen Desserts,STORE_039,15.62,15.62,1138.3,1138.3,False
Frozen Desserts,STORE_040,6.36,6.36,4.44,4.44,False
Frozen Desserts,STORE_041,1.67,1.67,1.11,1.11,False
Frozen Desserts,STORE_042,9.29,9.29,3.33,3.33,False
Frozen Desserts,STORE_043,13.31,13.31,4.44,4.44,False
